date,close
2016-05-27,111.919
2016-05-30,111.927
2016-05-31,111.933
2016-06-01,111.94
2016-06-02,111.947
2016-06-03,111.968
2016-06-06,111.975
2016-06-07,111.982
2016-06-08,112.016
2016-06-13,112.023
2016-06-14,112.03
2016-06-15,112.036
2016-06-16,112.043
2016-06-17,112.063
2016-06-20,112.07
2016-06-21,112.077
2016-06-22,112.084
2016-06-23,112.09
2016-06-24,112.111
2016-06-27,112.118
2016-06-28,112.125
2016-06-29,112.132
2016-06-30,112.138
2016-07-01,112.159
2016-07-04,112.166
2016-07-05,112.173
2016-07-06,112.18
2016-07-07,112.187
2016-07-08,112.207
2016-07-11,112.215
2016-07-12,112.223
2016-07-13,112.23
2016-07-14,112.237
2016-07-15,112.26
2016-07-18,112.268
2016-07-19,112.275
2016-07-20,112.282
2016-07-21,112.289
2016-07-22,112.31
2016-07-25,112.321
2016-07-26,112.329
2016-07-27,112.336
2016-07-28,112.342
2016-07-29,112.362
2016-08-01,112.369
2016-08-02,112.376
2016-08-03,112.384
2016-08-04,112.391
2016-08-05,112.41
2016-08-08,112.418
2016-08-09,112.425
2016-08-10,112.431
2016-08-11,112.438
2016-08-12,112.458
2016-08-15,112.466
2016-08-16,112.472
2016-08-17,112.479
2016-08-18,112.486
2016-08-19,112.506
2016-08-22,112.513
2016-08-23,112.52
2016-08-24,112.527
2016-08-25,112.533
2016-08-26,112.555
2016-08-29,112.562
2016-08-30,112.568
2016-08-31,112.576
2016-09-01,112.582
2016-09-02,112.602
2016-09-05,112.609
2016-09-06,112.616
2016-09-07,112.622
2016-09-08,112.629
2016-09-09,112.649
2016-09-12,112.656
2016-09-13,112.663
2016-09-14,112.695
2016-09-19,112.703
2016-09-20,112.709
2016-09-21,112.716
2016-09-22,112.723
2016-09-23,112.743
2016-09-26,112.751
2016-09-27,112.758
2016-09-28,112.765
2016-09-29,112.772
2016-09-30,112.839
2016-10-10,112.844
2016-10-11,112.851
2016-10-12,112.858
2016-10-13,112.864
2016-10-14,112.885
2016-10-17,112.893
2016-10-18,112.901
2016-10-19,112.908
2016-10-20,112.915
2016-10-21,112.935
2016-10-24,112.942
2016-10-25,112.949
2016-10-26,112.956
2016-10-27,112.964
2016-10-28,112.984
2016-10-31,112.992
2016-11-01,112.998
2016-11-02,113.005
2016-11-03,113.012
2016-11-04,113.033
2016-11-07,113.041
2016-11-08,113.048
2016-11-09,113.055
2016-11-10,113.061
2016-11-11,113.082
2016-11-14,113.089
2016-11-15,113.096
2016-11-16,113.103
2016-11-17,113.11
2016-11-18,113.131
2016-11-21,113.138
2016-11-22,113.145
2016-11-23,113.153
2016-11-24,113.161
2016-11-25,113.181
2016-11-28,113.188
2016-11-29,113.196
2016-11-30,113.2
2016-12-01,113.207
2016-12-02,113.227
2016-12-05,113.235
2016-12-06,113.242
2016-12-07,113.249
2016-12-08,113.256
2016-12-09,113.277
2016-12-12,113.285
2016-12-13,113.292
2016-12-14,113.297
2016-12-15,113.303
2016-12-16,113.32
2016-12-19,113.327
2016-12-20,113.33
2016-12-21,113.336
2016-12-22,113.344
2016-12-23,113.365
2016-12-26,113.368
2016-12-27,113.371
2016-12-28,113.377
2016-12-29,113.384
2016-12-30,113.413
2016-12-31,113.413
2017-01-03,113.415
2017-01-04,113.421
2017-01-05,113.429
2017-01-06,113.448
2017-01-09,113.456
2017-01-10,113.463
2017-01-11,113.47
2017-01-12,113.478
2017-01-13,113.5
2017-01-16,113.509
2017-01-17,113.516
2017-01-18,113.52
2017-01-19,113.527
2017-01-20,113.555
2017-01-23,113.559
2017-01-24,113.568
2017-01-25,113.576
2017-01-26,113.646
2017-02-03,113.672
2017-02-06,113.676
2017-02-07,113.685
2017-02-08,113.692
2017-02-09,113.697
2017-02-10,113.722
2017-02-13,113.727
2017-02-14,113.734
2017-02-15,113.742
2017-02-16,113.751
2017-02-17,113.776
2017-02-20,113.781
2017-02-21,113.792
2017-02-22,113.8
2017-02-23,113.809
2017-02-24,113.837
2017-02-27,113.845
2017-02-28,113.854
2017-03-01,113.864
2017-03-02,113.873
2017-03-03,113.9
2017-03-06,113.91
2017-03-07,113.919
2017-03-08,113.929
2017-03-09,113.938
2017-03-10,113.965
2017-03-13,113.974
2017-03-14,113.983
2017-03-15,113.992
2017-03-16,114.0
2017-03-17,114.027
2017-03-20,114.036
2017-03-21,114.046
2017-03-22,114.055
2017-03-23,114.065
2017-03-24,114.094
2017-03-27,114.104
2017-03-28,114.114
2017-03-29,114.124
2017-03-30,114.133
2017-03-31,114.178
2017-04-05,114.191
2017-04-06,114.201
2017-04-07,114.232
2017-04-10,114.243
2017-04-11,114.252
2017-04-12,114.262
2017-04-13,114.27
2017-04-14,114.298
2017-04-17,114.308
2017-04-18,114.317
2017-04-19,114.326
2017-04-20,114.336
2017-04-21,114.365
2017-04-24,114.375
2017-04-25,114.385
2017-04-26,114.396
2017-04-27,114.406
2017-04-28,114.447
2017-05-02,114.456
2017-05-03,114.466
2017-05-04,114.476
2017-05-05,114.507
2017-05-08,114.516
2017-05-09,114.526
2017-05-10,114.536
2017-05-11,114.546
2017-05-12,114.576
2017-05-15,114.586
2017-05-16,114.595
2017-05-17,114.605
2017-05-18,114.615
2017-05-19,114.645
2017-05-22,114.655
2017-05-23,114.665
2017-05-24,114.674
2017-05-25,114.684
2017-05-26,114.736
2017-05-31,114.741
2017-06-01,114.753
2017-06-02,114.784
2017-06-05,114.794
2017-06-06,114.804
2017-06-07,114.814
2017-06-08,114.823
2017-06-09,114.854
2017-06-12,114.864
2017-06-13,114.874
2017-06-14,114.885
2017-06-15,114.895
2017-06-16,114.927
2017-06-19,114.937
2017-06-20,114.948
2017-06-21,114.959
2017-06-22,114.97
2017-06-23,115.002
2017-06-26,115.014
2017-06-27,115.025
2017-06-28,115.036
2017-06-29,115.047
2017-06-30,115.081
2017-07-03,115.092
2017-07-04,115.103
2017-07-05,115.114
2017-07-06,115.125
2017-07-07,115.156
2017-07-10,115.166
2017-07-11,115.177
2017-07-12,115.187
2017-07-13,115.197
2017-07-14,115.229
2017-07-17,115.239
2017-07-18,115.249
2017-07-19,115.26
2017-07-20,115.27
2017-07-21,115.302
2017-07-24,115.312
2017-07-25,115.323
2017-07-26,115.334
2017-07-27,115.344
2017-07-28,115.377
2017-07-31,115.388
2017-08-01,115.398
2017-08-02,115.409
2017-08-03,115.42
2017-08-04,115.451
2017-08-07,115.462
2017-08-08,115.472
2017-08-09,115.483
2017-08-10,115.493
2017-08-11,115.523
2017-08-14,115.533
2017-08-15,115.543
2017-08-16,115.553
2017-08-17,115.563
